Year,Country,Total Emissions
1756,FIN,0
1756,FJI,0
1756,FRA,0
1756,FRO,0
1756,GAB,0
1756,GUF,0
1756,GEO,0
1756,GHA,0
1756,GIN,0
1756,GLP,0
1756,GMB,0
1756,GNB,0
1756,GNQ,0
1756,GRC,0
1756,GRD,0
1756,GRL,0
1756,GTM,0
1756,ZWE,0
1757,OWID_WRL,10010048
1757,GBR,10010048
1757,LCA,0
1757,NER,0
1757,NGA,0
1757,NIC,0
1757,NIU,0
1757,NLD,0
1757,NOR,0
1757,NPL,0
1757,NRU,0
1757,NZL,0
1757,OMN,0
1757,OWID_KOS,0
1757,ABW,0
1757,PAK,0
1757,PAN,0
1757,PER,0
1757,PHL,0
1757,PLW,0
1757,PNG,0
1757,POL,0
1757,PRI,0
1757,PRK,0
1757,PRT,0
1757,PRY,0
1757,PSE,0
1757,NCL,0
1757,NAM,0
1757,MYT,0
1757,MHL,0
1757,LKA,0
1757,LSO,0
1757,LTU,0
1757,LUX,0
1757,LVA,0
1757,MAC,0
1757,MAR,0
1757,MDA,0
1757,MDG,0
1757,MDV,0
1757,MEX,0
1757,MKD,0
1757,MYS,0
1757,MLI,0
1757,MLT,0
1757,MMR,0
1757,MNE,0
1757,MNG,0
1757,MOZ,0
1757,MRT,0
1757,MSR,0
1757,MTQ,0
1757,MUS,0
1757,MWI,0
1757,PYF,0
1757,QAT,0
1757,REU,0
1757,URY,0
1757,TKM,0
1757,TLS,0
1757,TON,0
1757,TTO,0
1757,TUN,0
1757,TUR,0
1757,TUV,0
1757,TWN,0
1757,TZA,0
1757,UGA,0
1757,UKR,0
1757,USA,0
1757,THA,0
1757,UZB,0
1757,VCT,0
1757,VEN,0
1757,VGB,0
1757,VNM,0
1757,VUT,0
1757,WLF,0
1757,WSM,0
1757,YEM,0
1757,ZAF,0
1757,ZMB,0
1757,TJK,0
1757,TGO,0
1757,ROU,0
1757,SPM,0
1757,RUS,0
1757,RWA,0
1757,SAU,0
1757,SDN,0
1757,SEN,0
1757,SGP,0
1757,SHN,0
1757,SLB,0
1757,SLE,0
1757,SLV,0
1757,SOM,0
1757,SRB,0
1757,TCD,0
1757,SSD,0
1757,STP,0
1757,SUR,0
1757,SVK,0
1757,SVN,0
1757,SWE,0
1757,SWZ,0
1757,SXM,0
1757,SYC,0
1757,SYR,0
1757,TCA,0
1757,LIE,0
1757,LBY,0
1757,AF,0
1757,COD,0
1757,BRB,0
1757,BRN,0
1757,BTN,0
1757,BWA,0
1757,CAF,0
1757,CAN,0
1757,CHE,0
1757,CHL,0
1757,CHN,0
1757,CIV,0
1757,CMR,0
1757,COG,0
1757,BOL,0
1757,COK,0
1757,COL,0
1757,COM,0
1757,CPV,0
1757,CRI,0
1757,CUB,0
1757,CUW,0
1757,CXR,0
1757,CYP,0
1757,CZE,0
1757,DEU,0
1757,BRA,0
1757,BMU,0
1757,DMA,0
1757,AUT,0
1757,AFG,0
1757,AGO,0
1757,AIA,0
1757,ALB,0
1757,AND,0
1757,ARE,0
1757,ARG,0
1757,ARM,0
1757,ATA,0
1757,ATG,0
1757,AUS,0
1757,AZE,0
1757,BLZ,0
1757,BDI,0
1757,BEL,0
1757,BEN,0
1757,BES,0
1757,BFA,0
1757,BGD,0
1757,BGR,0
1757,BHR,0
1757,BHS,0
1757,BIH,0
1757,BLR,0
1757,DJI,0
1757,DNK,0
1757,LBR,0
1757,JAM,0
1757,HRV,0
1757,HTI,0
1757,HUN,0
1757,IDN,0
1757,IND,0
1757,IRL,0
1757,IRN,0
1757,IRQ,0
1757,ISL,0
1757,ISR,0
1757,ITA,0
1757,JOR,0
1757,HKG,0
1757,JPN,0
1757,KAZ,0
1757,KEN,0
1757,KGZ,0
1757,KHM,0
1757,KIR,0
1757,KNA,0
1757,KOR,0
1757,KWT,0
1757,LAO,0
1757,LBN,0
1757,HND,0
1757,GUY,0
1757,DOM,0
1757,FSM,0
1757,DZA,0
1757,ECU,0
1757,EGY,0
1757,ERI,0
1757,ESP,0
1757,EST,0
1757,ETH,0
1757,FIN,0
1757,FJI,0
1757,FRA,0
1757,FRO,0
1757,GAB,0
1757,GUF,0
1757,GEO,0
1757,GHA,0
1757,GIN,0
1757,GLP,0
1757,GMB,0
1757,GNB,0
1757,GNQ,0
1757,GRC,0
1757,GRD,0
1757,GRL,0
1757,GTM,0
1757,ZWE,0
1758,OWID_WRL,10013712
1758,GBR,10013712
1758,LCA,0
1758,NER,0
1758,NGA,0
1758,NIC,0
1758,NIU,0
1758,NLD,0
1758,NOR,0
1758,NPL,0
1758,NRU,0
1758,NZL,0
1758,OMN,0
1758,OWID_KOS,0
1758,ABW,0
1758,PAK,0
1758,PAN,0
1758,PER,0
1758,PHL,0
1758,PLW,0
1758,PNG,0
1758,POL,0
1758,PRI,0
1758,PRK,0
1758,PRT,0
1758,PRY,0
1758,PSE,0
1758,NCL,0
1758,NAM,0
1758,MYT,0
1758,MHL,0
1758,LKA,0
1758,LSO,0
1758,LTU,0
1758,LUX,0
1758,LVA,0
1758,MAC,0
1758,MAR,0
1758,MDA,0
1758,MDG,0
1758,MDV,0
1758,MEX,0
1758,MKD,0
1758,MYS,0
1758,MLI,0
1758,MLT,0
1758,MMR,0
1758,MNE,0
1758,MNG,0
1758,MOZ,0
1758,MRT,0
1758,MSR,0
1758,MTQ,0
1758,MUS,0
1758,MWI,0
1758,PYF,0
1758,QAT,0
1758,REU,0
1758,URY,0
1758,TKM,0
1758,TLS,0
1758,TON,0
1758,TTO,0
1758,TUN,0
1758,TUR,0
1758,TUV,0
1758,TWN,0
1758,TZA,0
1758,UGA,0
1758,UKR,0
1758,USA,0
1758,THA,0
1758,UZB,0
1758,VCT,0
1758,VEN,0
1758,VGB,0
1758,VNM,0
1758,VUT,0
1758,WLF,0
1758,WSM,0
1758,YEM,0
1758,ZAF,0
1758,ZMB,0
1758,TJK,0
1758,TGO,0
1758,ROU,0
1758,SPM,0
1758,RUS,0
1758,RWA,0
1758,SAU,0
1758,SDN,0
1758,SEN,0
1758,SGP,0
1758,SHN,0
1758,SLB,0
1758,SLE,0
1758,SLV,0
1758,SOM,0
1758,SRB,0
1758,TCD,0
1758,SSD,0
1758,STP,0
1758,SUR,0
1758,SVK,0
1758,SVN,0
1758,SWE,0
1758,SWZ,0
1758,SXM,0
1758,SYC,0
1758,SYR,0
1758,TCA,0
1758,LIE,0
1758,LBY,0
1758,AF,0
1758,COD,0
1758,BRB,0
1758,BRN,0
1758,BTN,0
1758,BWA,0
1758,CAF,0
1758,CAN,0
1758,CHE,0
1758,CHL,0
1758,CHN,0
1758,CIV,0
1758,CMR,0
1758,COG,0
1758,BOL,0
1758,COK,0
1758,COL,0
1758,COM,0
1758,CPV,0
1758,CRI,0
1758,CUB,0
1758,CUW,0
1758,CXR,0
1758,CYP,0
1758,CZE,0
1758,DEU,0
1758,BRA,0
1758,BMU,0
1758,DMA,0
1758,AUT,0
1758,AFG,0
1758,AGO,0
1758,AIA,0
1758,ALB,0
1758,AND,0
1758,ARE,0
1758,ARG,0
1758,ARM,0
1758,ATA,0
1758,ATG,0
1758,AUS,0
1758,AZE,0
1758,BLZ,0
1758,BDI,0
1758,BEL,0
1758,BEN,0
1758,BES,0
1758,BFA,0
1758,BGD,0
1758,BGR,0
1758,BHR,0
1758,BHS,0
1758,BIH,0
1758,BLR,0
1758,DJI,0
1758,DNK,0
1758,LBR,0
1758,JAM,0
1758,HRV,0
1758,HTI,0
1758,HUN,0
1758,IDN,0
1758,IND,0
1758,IRL,0
1758,IRN,0
1758,IRQ,0
1758,ISL,0
1758,ISR,0
1758,ITA,0
1758,JOR,0
1758,HKG,0
1758,JPN,0
1758,KAZ,0
1758,KEN,0
1758,KGZ,0
1758,KHM,0
1758,KIR,0
1758,KNA,0
1758,KOR,0
1758,KWT,0
1758,LAO,0
1758,LBN,0
1758,HND,0
1758,GUY,0
1758,DOM,0
1758,FSM,0
1758,DZA,0
1758,ECU,0
1758,EGY,0
1758,ERI,0
1758,ESP,0
1758,EST,0
1758,ETH,0
1758,FIN,0
1758,FJI,0
1758,FRA,0
1758,FRO,0
1758,GAB,0
1758,GUF,0
1758,GEO,0
1758,GHA,0
1758,GIN,0
1758,GLP,0
1758,GMB,0
1758,GNB,0
1758,GNQ,0
1758,GRC,0
1758,GRD,0
1758,GRL,0
1758,GTM,0
1758,ZWE,0
1759,OWID_WRL,10017376
1759,GBR,10017376
1759,LCA,0
1759,NER,0
1759,NGA,0
1759,NIC,0
1759,NIU,0
1759,NLD,0
1759,NOR,0
1759,NPL,0
1759,NRU,0
1759,NZL,0
1759,OMN,0
1759,OWID_KOS,0
1759,ABW,0
1759,PAK,0
1759,PAN,0
1759,PER,0
1759,PHL,0
1759,PLW,0
1759,PNG,0
1759,POL,0
1759,PRI,0
1759,PRK,0
1759,PRT,0
1759,PRY,0
1759,PSE,0
1759,NCL,0
1759,NAM,0
1759,MYT,0
1759,MHL,0
1759,LKA,0
1759,LSO,0
1759,LTU,0
1759,LUX,0
1759,LVA,0
1759,MAC,0
1759,MAR,0
1759,MDA,0
1759,MDG,0
1759,MDV,0
1759,MEX,0
1759,MKD,0
1759,MYS,0
1759,MLI,0
1759,MLT,0
1759,MMR,0
1759,MNE,0
1759,MNG,0
1759,MOZ,0
1759,MRT,0
1759,MSR,0
1759,MTQ,0
1759,MUS,0
1759,MWI,0
1759,PYF,0
1759,QAT,0
1759,REU,0
1759,URY,0
1759,TKM,0
1759,TLS,0
1759,TON,0
1759,TTO,0
1759,TUN,0
1759,TUR,0
1759,TUV,0
1759,TWN,0
1759,TZA,0
1759,UGA,0
1759,UKR,0
1759,USA,0
1759,THA,0
1759,UZB,0
1759,VCT,0
1759,VEN,0
1759,VGB,0
1759,VNM,0
1759,VUT,0
1759,WLF,0
1759,WSM,0
1759,YEM,0
1759,ZAF,0
1759,ZMB,0
1759,TJK,0
1759,TGO,0
1759,ROU,0
1759,SPM,0
1759,RUS,0
1759,RWA,0
1759,SAU,0
1759,SDN,0
1759,SEN,0
1759,SGP,0
1759,SHN,0
1759,SLB,0
1759,SLE,0
1759,SLV,0
1759,SOM,0
1759,SRB,0
1759,TCD,0
1759,SSD,0
1759,STP,0
1759,SUR,0
1759,SVK,0
1759,SVN,0
1759,SWE,0
1759,SWZ,0
1759,SXM,0
1759,SYC,0
1759,SYR,0
1759,TCA,0
1759,LIE,0
1759,LBY,0
1759,AF,0
1759,COD,0
1759,BRB,0
1759,BRN,0
1759,BTN,0
1759,BWA,0
1759,CAF,0
1759,CAN,0
1759,CHE,0
1759,CHL,0
1759,CHN,0
1759,CIV,0
1759,CMR,0
1759,COG,0
1759,BOL,0
1759,COK,0
1759,COL,0
1759,COM,0
1759,CPV,0
1759,CRI,0
1759,CUB,0
1759,CUW,0
1759,CXR,0
1759,CYP,0
1759,CZE,0
1759,DEU,0
1759,BRA,0
1759,BMU,0
1759,DMA,0
1759,AUT,0
1759,AFG,0
1759,AGO,0
1759,AIA,0
1759,ALB,0
1759,AND,0
1759,ARE,0
1759,ARG,0
1759,ARM,0
1759,ATA,0
1759,ATG,0
1759,AUS,0
1759,AZE,0
1759,BLZ,0
1759,BDI,0
1759,BEL,0
1759,BEN,0
1759,BES,0
1759,BFA,0
1759,BGD,0
1759,BGR,0
1759,BHR,0
1759,BHS,0
1759,BIH,0
1759,BLR,0
1759,DJI,0
1759,DNK,0
1759,LBR,0
1759,JAM,0
1759,HRV,0
1759,HTI,0
1759,HUN,0
1759,IDN,0
1759,IND,0
1759,IRL,0
1759,IRN,0
1759,IRQ,0
1759,ISL,0
1759,ISR,0
1759,ITA,0
1759,JOR,0
1759,HKG,0
1759,JPN,0
1759,KAZ,0
1759,KEN,0
1759,KGZ,0
1759,KHM,0
1759,KIR,0
1759,KNA,0
1759,KOR,0
1759,KWT,0
1759,LAO,0
1759,LBN,0
1759,HND,0
1759,GUY,0
1759,DOM,0
1759,FSM,0
1759,DZA,0
1759,ECU,0
1759,EGY,0
1759,ERI,0
1759,ESP,0
1759,EST,0
1759,ETH,0
1759,FIN,0
1759,FJI,0
1759,FRA,0
1759,FRO,0
1759,GAB,0
1759,GUF,0
1759,GEO,0
1759,GHA,0
1759,GIN,0
1759,GLP,0
1759,GMB,0
1759,GNB,0
1759,GNQ,0
1759,GRC,0
1759,GRD,0
1759,GRL,0
1759,GTM,0
1759,ZWE,0
1760,OWID_WRL,10017376
1760,GBR,10017376
1760,LCA,0
1760,NER,0
1760,NGA,0
1760,NIC,0
1760,NIU,0
1760,NLD,0
1760,NOR,0
1760,NPL,0
1760,NRU,0
1760,NZL,0
1760,OMN,0
1760,OWID_KOS,0
1760,ABW,0
1760,PAK,0
1760,PAN,0
1760,PER,0
1760,PHL,0
1760,PLW,0
1760,PNG,0
1760,POL,0
1760,PRI,0
1760,PRK,0
1760,PRT,0
1760,PRY,0
1760,PSE,0
1760,NCL,0
1760,NAM,0
1760,MYT,0
1760,MHL,0
1760,LKA,0
1760,LSO,0
1760,LTU,0
1760,LUX,0
1760,LVA,0
1760,MAC,0
1760,MAR,0
1760,MDA,0
1760,MDG,0
1760,MDV,0
1760,MEX,0
1760,MKD,0
1760,MYS,0
1760,MLI,0
1760,MLT,0
1760,MMR,0
1760,MNE,0
1760,MNG,0
1760,MOZ,0
1760,MRT,0
1760,MSR,0
1760,MTQ,0
1760,MUS,0
1760,MWI,0
1760,PYF,0
1760,QAT,0
1760,REU,0
1760,URY,0
1760,TKM,0
1760,TLS,0
1760,TON,0
1760,TTO,0
1760,TUN,0
1760,TUR,0
1760,TUV,0
1760,TWN,0
1760,TZA,0
1760,UGA,0
1760,UKR,0
1760,USA,0
1760,THA,0
1760,UZB,0
1760,VCT,0
1760,VEN,0
1760,VGB,0
1760,VNM,0
1760,VUT,0
1760,WLF,0
1760,WSM,0
1760,YEM,0
1760,ZAF,0
1760,ZMB,0
1760,TJK,0
1760,TGO,0
1760,ROU,0
1760,SPM,0
1760,RUS,0
1760,RWA,0
1760,SAU,0
1760,SDN,0
1760,SEN,0
1760,SGP,0
1760,SHN,0
1760,SLB,0
1760,SLE,0
1760,SLV,0
1760,SOM,0
1760,SRB,0
1760,TCD,0
1760,SSD,0
1760,STP,0
1760,SUR,0
1760,SVK,0
1760,SVN,0
1760,SWE,0
1760,SWZ,0
1760,SXM,0
1760,SYC,0
1760,SYR,0
1760,TCA,0
1760,LIE,0
1760,LBY,0
1760,AF,0
1760,COD,0
1760,BRB,0
1760,BRN,0
1760,BTN,0
1760,BWA,0
1760,CAF,0
1760,CAN,0
1760,CHE,0
1760,CHL,0
1760,CHN,0
1760,CIV,0
1760,CMR,0
1760,COG,0
1760,BOL,0
1760,COK,0
1760,COL,0
1760,COM,0
1760,CPV,0
1760,CRI,0
1760,CUB,0
1760,CUW,0
1760,CXR,0
1760,CYP,0
1760,CZE,0
1760,DEU,0
1760,BRA,0
1760,BMU,0
1760,DMA,0
1760,AUT,0
1760,AFG,0
1760,AGO,0
1760,AIA,0
1760,ALB,0
1760,AND,0
1760,ARE,0
1760,ARG,0
1760,ARM,0
1760,ATA,0
1760,ATG,0
1760,AUS,0
1760,AZE,0
1760,BLZ,0
1760,BDI,0
1760,BEL,0
1760,BEN,0
1760,BES,0
1760,BFA,0
1760,BGD,0
1760,BGR,0
1760,BHR,0
1760,BHS,0
1760,BIH,0
1760,BLR,0
1760,DJI,0
1760,DNK,0
1760,LBR,0
1760,JAM,0
1760,HRV,0
1760,HTI,0
1760,HUN,0
1760,IDN,0
1760,IND,0
1760,IRL,0
1760,IRN,0
1760,IRQ,0
1760,ISL,0
1760,ISR,0
1760,ITA,0
1760,JOR,0
1760,HKG,0
1760,JPN,0
1760,KAZ,0
1760,KEN,0
1760,KGZ,0
1760,KHM,0
1760,KIR,0
1760,KNA,0
1760,KOR,0
1760,KWT,0
1760,LAO,0
1760,LBN,0
1760,HND,0
1760,GUY,0
1760,DOM,0
1760,FSM,0
1760,DZA,0
1760,ECU,0
1760,EGY,0
1760,ERI,0
1760,ESP,0
1760,EST,0
1760,ETH,0
1760,FIN,0
1760,FJI,0
1760,FRA,0
1760,FRO,0
1760,GAB,0
1760,GUF,0
1760,GEO,0
1760,GHA,0
1760,GIN,0
1760,GLP,0
1760,GMB,0
1760,GNB,0
1760,GNQ,0
1760,GRC,0
1760,GRD,0
1760,GRL,0
1760,GTM,0
1760,ZWE,0
1761,OWID_WRL,10973680
1761,GBR,10973680
1761,LCA,0
1761,NER,0
1761,NGA,0
1761,NIC,0
1761,NIU,0
1761,NLD,0
1761,NOR,0
1761,NPL,0
1761,NRU,0
1761,NZL,0
1761,OMN,0
1761,OWID_KOS,0
1761,ABW,0
1761,PAK,0
1761,PAN,0
1761,PER,0
1761,PHL,0
1761,PLW,0
1761,PNG,0
1761,POL,0
1761,PRI,0
1761,PRK,0
1761,PRT,0
1761,PRY,0
1761,PSE,0
1761,NCL,0
1761,NAM,0
1761,MYT,0
1761,MHL,0
1761,LKA,0
1761,LSO,0
1761,LTU,0
1761,LUX,0
1761,LVA,0
1761,MAC,0
1761,MAR,0
1761,MDA,0
1761,MDG,0
1761,MDV,0
1761,MEX,0
1761,MKD,0
1761,MYS,0
1761,MLI,0
1761,MLT,0
1761,MMR,0
1761,MNE,0
1761,MNG,0
1761,MOZ,0
1761,MRT,0
1761,MSR,0
1761,MTQ,0
1761,MUS,0
1761,MWI,0
1761,PYF,0
1761,QAT,0
1761,REU,0
1761,URY,0
1761,TKM,0
1761,TLS,0
1761,TON,0
1761,TTO,0
1761,TUN,0
1761,TUR,0
1761,TUV,0
1761,TWN,0
1761,TZA,0
1761,UGA,0
1761,UKR,0
1761,USA,0
1761,THA,0
1761,UZB,0
1761,VCT,0
1761,VEN,0
1761,VGB,0
1761,VNM,0
1761,VUT,0
1761,WLF,0
1761,WSM,0
1761,YEM,0
1761,ZAF,0
1761,ZMB,0
1761,TJK,0
1761,TGO,0
1761,ROU,0
1761,SPM,0
1761,RUS,0
1761,RWA,0
1761,SAU,0
1761,SDN,0
1761,SEN,0
1761,SGP,0
1761,SHN,0
1761,SLB,0
1761,SLE,0
1761,SLV,0
1761,SOM,0
1761,SRB,0
1761,TCD,0
1761,SSD,0
1761,STP,0
1761,SUR,0
1761,SVK,0
1761,SVN,0
1761,SWE,0
1761,SWZ,0
1761,SXM,0
1761,SYC,0
1761,SYR,0
1761,TCA,0
1761,LIE,0
1761,LBY,0
1761,AF,0
1761,COD,0
1761,BRB,0
1761,BRN,0
1761,BTN,0
1761,BWA,0
1761,CAF,0
1761,CAN,0
1761,CHE,0
1761,CHL,0
1761,CHN,0
1761,CIV,0
1761,CMR,0
1761,COG,0
1761,BOL,0
1761,COK,0
1761,COL,0
1761,COM,0
1761,CPV,0
1761,CRI,0
1761,CUB,0
1761,CUW,0
1761,CXR,0
1761,CYP,0
1761,CZE,0
1761,DEU,0
1761,BRA,0
1761,BMU,0
1761,DMA,0
1761,AUT,0
1761,AFG,0
1761,AGO,0
1761,AIA,0
1761,ALB,0
1761,AND,0
1761,ARE,0
1761,ARG,0
1761,ARM,0
1761,ATA,0
1761,ATG,0
1761,AUS,0
1761,AZE,0
1761,BLZ,0
1761,BDI,0
1761,BEL,0
1761,BEN,0
1761,BES,0
1761,BFA,0
1761,BGD,0
1761,BGR,0
1761,BHR,0
1761,BHS,0
1761,BIH,0
1761,BLR,0
1761,DJI,0
1761,DNK,0
1761,LBR,0
1761,JAM,0
1761,HRV,0
1761,HTI,0
1761,HUN,0
1761,IDN,0
1761,IND,0
1761,IRL,0
1761,IRN,0
1761,IRQ,0
1761,ISL,0
1761,ISR,0
1761,ITA,0
1761,JOR,0
1761,HKG,0
1761,JPN,0
1761,KAZ,0
1761,KEN,0
1761,KGZ,0
1761,KHM,0
1761,KIR,0
1761,KNA,0
1761,KOR,0
1761,KWT,0
1761,LAO,0
1761,LBN,0
1761,HND,0
1761,GUY,0
1761,DOM,0
1761,FSM,0
1761,DZA,0
1761,ECU,0
1761,EGY,0
1761,ERI,0
1761,ESP,0
1761,EST,0
1761,ETH,0
1761,FIN,0
1761,FJI,0
1761,FRA,0
1761,FRO,0
1761,GAB,0
1761,GUF,0
1761,GEO,0
1761,GHA,0
1761,GIN,0
1761,GLP,0
1761,GMB,0
1761,GNB,0
1761,GNQ,0
1761,GRC,0
1761,GRD,0
1761,GRL,0
1761,GTM,0
1761,ZWE,0
1762,OWID_WRL,10977344
1762,GBR,10977344
1762,LCA,0
1762,NER,0
1762,NGA,0
1762,NIC,0
1762,NIU,0
1762,NLD,0
1762,NOR,0
1762,NPL,0
1762,NRU,0
1762,NZL,0
1762,OMN,0
1762,OWID_KOS,0
1762,ABW,0
1762,PAK,0
1762,PAN,0
1762,PER,0
1762,PHL,0
1762,PLW,0
1762,PNG,0
1762,POL,0
1762,PRI,0
1762,PRK,0
1762,PRT,0
1762,PRY,0
1762,PSE,0
1762,NCL,0
1762,NAM,0
1762,MYT,0
1762,MHL,0
1762,LKA,0
1762,LSO,0
1762,LTU,0
1762,LUX,0
1762,LVA,0
1762,MAC,0
1762,MAR,0
1762,MDA,0
1762,MDG,0
1762,MDV,0
1762,MEX,0
1762,MKD,0
1762,MYS,0
1762,MLI,0
1762,MLT,0
1762,MMR,0
1762,MNE,0
1762,MNG,0
1762,MOZ,0
1762,MRT,0
1762,MSR,0
1762,MTQ,0
1762,MUS,0
1762,MWI,0
1762,PYF,0
1762,QAT,0
1762,REU,0
1762,URY,0
1762,TKM,0
1762,TLS,0
1762,TON,0
1762,TTO,0
1762,TUN,0
1762,TUR,0
1762,TUV,0
1762,TWN,0
1762,TZA,0
1762,UGA,0
1762,UKR,0
1762,USA,0
1762,THA,0
1762,UZB,0
1762,VCT,0
1762,VEN,0
1762,VGB,0
1762,VNM,0
1762,VUT,0
1762,WLF,0
1762,WSM,0
1762,YEM,0
1762,ZAF,0
1762,ZMB,0
1762,TJK,0
1762,TGO,0
1762,ROU,0
1762,SPM,0
1762,RUS,0
1762,RWA,0
1762,SAU,0
1762,SDN,0
1762,SEN,0
1762,SGP,0
1762,SHN,0
1762,SLB,0
1762,SLE,0
1762,SLV,0
1762,SOM,0
1762,SRB,0
1762,TCD,0
1762,SSD,0
1762,STP,0
1762,SUR,0
1762,SVK,0
1762,SVN,0
1762,SWE,0
1762,SWZ,0
1762,SXM,0
1762,SYC,0
1762,SYR,0
1762,TCA,0
1762,LIE,0
1762,LBY,0
1762,AF,0
1762,COD,0
1762,BRB,0
1762,BRN,0
1762,BTN,0
1762,BWA,0
1762,CAF,0
1762,CAN,0
1762,CHE,0
1762,CHL,0
1762,CHN,0
1762,CIV,0
1762,CMR,0
1762,COG,0
1762,BOL,0
1762,COK,0
1762,COL,0
1762,COM,0
1762,CPV,0
1762,CRI,0
1762,CUB,0
1762,CUW,0
1762,CXR,0
1762,CYP,0
1762,CZE,0
1762,DEU,0
1762,BRA,0
1762,BMU,0
1762,DMA,0
1762,AUT,0
1762,AFG,0
1762,AGO,0
1762,AIA,0
1762,ALB,0
1762,AND,0
1762,ARE,0
1762,ARG,0
1762,ARM,0
1762,ATA,0
1762,ATG,0
1762,AUS,0
1762,AZE,0
1762,BLZ,0
1762,BDI,0
1762,BEL,0
1762,BEN,0
1762,BES,0
1762,BFA,0
1762,BGD,0
1762,BGR,0
1762,BHR,0
1762,BHS,0
1762,BIH,0
1762,BLR,0
1762,DJI,0
1762,DNK,0
1762,LBR,0
1762,JAM,0
1762,HRV,0
1762,HTI,0
1762,HUN,0
1762,IDN,0
1762,IND,0
1762,IRL,0
1762,IRN,0
1762,IRQ,0
1762,ISL,0
1762,ISR,0
1762,ITA,0
1762,JOR,0
1762,HKG,0
1762,JPN,0
1762,KAZ,0
1762,KEN,0
1762,KGZ,0
1762,KHM,0
1762,KIR,0
1762,KNA,0
1762,KOR,0
1762,KWT,0
1762,LAO,0
1762,LBN,0
1762,HND,0
1762,GUY,0
1762,DOM,0
1762,FSM,0
1762,DZA,0
1762,ECU,0
1762,EGY,0
1762,ERI,0
1762,ESP,0
1762,EST,0
1762,ETH,0
1762,FIN,0
1762,FJI,0
1762,FRA,0
1762,FRO,0
1762,GAB,0
1762,GUF,0
1762,GEO,0
1762,GHA,0
1762,GIN,0
1762,GLP,0
1762,GMB,0
1762,GNB,0
1762,GNQ,0
1762,GRC,0
1762,GRD,0
1762,GRL,0
1762,GTM,0
1762,ZWE,0
1763,OWID_WRL,10981008
1763,GBR,10981008
1763,LCA,0
1763,NER,0
1763,NGA,0
1763,NIC,0
1763,NIU,0
1763,NLD,0
1763,NOR,0
1763,NPL,0
1763,NRU,0
1763,NZL,0
1763,OMN,0
1763,OWID_KOS,0
1763,ABW,0
1763,PAK,0
1763,PAN,0
1763,PER,0
1763,PHL,0
1763,PLW,0
1763,PNG,0
1763,POL,0
1763,PRI,0
1763,PRK,0
1763,PRT,0
1763,PRY,0
1763,PSE,0
1763,NCL,0
1763,NAM,0
1763,MYT,0
1763,MHL,0
1763,LKA,0
1763,LSO,0
1763,LTU,0
1763,LUX,0
1763,LVA,0
1763,MAC,0
1763,MAR,0
1763,MDA,0
1763,MDG,0
1763,MDV,0
1763,MEX,0
1763,MKD,0
1763,MYS,0
1763,MLI,0
1763,MLT,0
1763,MMR,0
1763,MNE,0
1763,MNG,0
1763,MOZ,0
1763,MRT,0
1763,MSR,0
1763,MTQ,0
1763,MUS,0
1763,MWI,0
1763,PYF,0
1763,QAT,0
1763,REU,0
1763,URY,0
1763,TKM,0
1763,TLS,0
1763,TON,0
1763,TTO,0
1763,TUN,0
1763,TUR,0
1763,TUV,0
1763,TWN,0
1763,TZA,0
1763,UGA,0
1763,UKR,0
1763,USA,0
1763,THA,0
1763,UZB,0
1763,VCT,0
1763,VEN,0
1763,VGB,0
1763,VNM,0
1763,VUT,0
1763,WLF,0
1763,WSM,0
1763,YEM,0
1763,ZAF,0
1763,ZMB,0
1763,TJK,0
1763,TGO,0
1763,ROU,0
1763,SPM,0
1763,RUS,0
1763,RWA,0
1763,SAU,0
1763,SDN,0
1763,SEN,0
1763,SGP,0
1763,SHN,0
1763,SLB,0
1763,SLE,0
1763,SLV,0
1763,SOM,0
1763,SRB,0
1763,TCD,0
1763,SSD,0
1763,STP,0
1763,SUR,0
1763,SVK,0
1763,SVN,0
1763,SWE,0
1763,SWZ,0
1763,SXM,0
1763,SYC,0
1763,SYR,0
1763,TCA,0
1763,LIE,0
1763,LBY,0
1763,AF,0
1763,COD,0
1763,BRB,0
1763,BRN,0
1763,BTN,0
1763,BWA,0
1763,CAF,0
1763,CAN,0
1763,CHE,0
1763,CHL,0
1763,CHN,0
1763,CIV,0
1763,CMR,0
1763,COG,0
1763,BOL,0
1763,COK,0
1763,COL,0
1763,COM,0
1763,CPV,0
1763,CRI,0
1763,CUB,0
1763,CUW,0
1763,CXR,0
1763,CYP,0
1763,CZE,0
1763,DEU,0
1763,BRA,0
1763,BMU,0
1763,DMA,0
1763,AUT,0
1763,AFG,0
1763,AGO,0
1763,AIA,0
1763,ALB,0
1763,AND,0
1763,ARE,0
1763,ARG,0
1763,ARM,0
1763,ATA,0
1763,ATG,0
1763,AUS,0
1763,AZE,0
1763,BLZ,0
1763,BDI,0
1763,BEL,0
1763,BEN,0
1763,BES,0
1763,BFA,0
1763,BGD,0
1763,BGR,0
1763,BHR,0
1763,BHS,0
1763,BIH,0
1763,BLR,0
1763,DJI,0
1763,DNK,0
1763,LBR,0
1763,JAM,0
1763,HRV,0
1763,HTI,0
1763,HUN,0
1763,IDN,0
1763,IND,0
1763,IRL,0
1763,IRN,0
1763,IRQ,0
1763,ISL,0
1763,ISR,0
1763,ITA,0
1763,JOR,0
1763,HKG,0
1763,JPN,0
1763,KAZ,0
1763,KEN,0
1763,KGZ,0
1763,KHM,0
